"Territory","Year","Score","Name","Live births (absolute value)","Live births (percentage value)"
"Valle d'Aosta/Vallée d'Aoste","2016","10","REBECCA MIA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","ROXANNE","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","RUOAN SERENA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SAMIA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SAMIRAH GERMAINE MA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SANDRA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SARA GEORGIANA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SAVERIA GAIA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SELENE","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SELIN","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SIMONA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SIMRAN","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SKYLA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SOFIA CHILINA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SOFIA MARIA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SOPHYE","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SORAYA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SOUJOUD","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","STELLA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SVEVA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SVEVA VITTORIA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","SWAMY","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","TAYRA FATOUMATA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","TERSILLA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","TOSCA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","VALENTINA","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","VERONIQUE","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","VICKY","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","VIOLANTE","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","YAKIN","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","YA SHU","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","YSABEL","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","ZAINAB","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2016","10","ZOE","1","0.22"
"Valle d'Aosta/Vallée d'Aoste","2017","1","ALICE","14","3.33"
"Valle d'Aosta/Vallée d'Aoste","2017","2","AURORA","12","2.85"
"Valle d'Aosta/Vallée d'Aoste","2017","3","EMMA","11","2.61"
"Valle d'Aosta/Vallée d'Aoste","2017","4","ANNA","10","2.38"
"Valle d'Aosta/Vallée d'Aoste","2017","5","SOFIA","7","1.66"
"Valle d'Aosta/Vallée d'Aoste","2017","6","CAMILLA","6","1.43"
"Valle d'Aosta/Vallée d'Aoste","2017","6","ELEONORA","6","1.43"
"Valle d'Aosta/Vallée d'Aoste","2017","6","GINEVRA","6","1.43"
"Valle d'Aosta/Vallée d'Aoste","2017","6","JANNAT","6","1.43"
"Valle d'Aosta/Vallée d'Aoste","2017","6","MARTINA","6","1.43"
"Valle d'Aosta/Vallée d'Aoste","2017","7","ELODIE","5","1.19"
"Valle d'Aosta/Vallée d'Aoste","2017","7","GIULIA","5","1.19"
"Valle d'Aosta/Vallée d'Aoste","2017","7","ISABEL","5","1.19"
"Valle d'Aosta/Vallée d'Aoste","2017","7","MARTA","5","1.19"
"Valle d'Aosta/Vallée d'Aoste","2017","7","SARA","5","1.19"
"Valle d'Aosta/Vallée d'Aoste","2017","8","AMELIE","4","0.95"
"Valle d'Aosta/Vallée d'Aoste","2017","8","ASIA","4","0.95"
"Valle d'Aosta/Vallée d'Aoste","2017","8","CHLOE","4","0.95"
"Valle d'Aosta/Vallée d'Aoste","2017","8","GIORGIA","4","0.95"
"Valle d'Aosta/Vallée d'Aoste","2017","8","GRETA","4","0.95"
"Valle d'Aosta/Vallée d'Aoste","2017","8","MATILDE","4","0.95"
"Valle d'Aosta/Vallée d'Aoste","2017","8","MIA","4","0.95"
"Valle d'Aosta/Vallée d'Aoste","2017","8","SOPHIE","4","0.95"
"Valle d'Aosta/Vallée d'Aoste","2017","8","VIOLA","4","0.95"
"Valle d'Aosta/Vallée d'Aoste","2017","9","ALESSIA","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","AMBRA","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","BEATRICE","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","CHLOE'","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","CLOE","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","CORALIE","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","GAIA","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","IRIS","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","JULIE","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","KRISTEL","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","LUDOVICA","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","LUNA","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","MARGOT","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","MELANIE","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","9","MELISSA","3","0.71"
"Valle d'Aosta/Vallée d'Aoste","2017","10","AGNESE","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","ALISEE","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","ALIZEE","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","AMIRA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","ARIEL","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","BENEDETTA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","BIANCA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","CATERINA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","CELINE","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","CHARLOTTE","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","CHIARA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","CLAIRE","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","DAPHNE","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","ELISA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","FATIHA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","FATIMA ZAHRA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","FRANCESCA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","GABRIELA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","GIADA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","GIOIA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","GISELLE","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","JANA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","KATE","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","LINDA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","LUCREZIA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","MADDALENA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","MYA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","NOEMI","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","NORA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","RITAJ","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2017","10","STELLA","2","0.48"
"Valle d'Aosta/Vallée d'Aoste","2018","1","SOFIA","10","2.34"
"Valle d'Aosta/Vallée d'Aoste","2018","2","ALICE","9","2.1"
"Valle d'Aosta/Vallée d'Aoste","2018","2","EMMA","9","2.1"
"Valle d'Aosta/Vallée d'Aoste","2018","3","AURORA","8","1.87"
"Valle d'Aosta/Vallée d'Aoste","2018","3","CAMILLA","8","1.87"
"Valle d'Aosta/Vallée d'Aoste","2018","3","ELODIE","8","1.87"
"Valle d'Aosta/Vallée d'Aoste","2018","4","GIULIA","7","1.64"
"Valle d'Aosta/Vallée d'Aoste","2018","4","SOPHIE","7","1.64"
"Valle d'Aosta/Vallée d'Aoste","2018","5","GINEVRA","6","1.4"
"Valle d'Aosta/Vallée d'Aoste","2018","5","MARGOT","6","1.4"
"Valle d'Aosta/Vallée d'Aoste","2018","5","MATILDE","6","1.4"
"Valle d'Aosta/Vallée d'Aoste","2018","5","VIOLA","6","1.4"
"Valle d'Aosta/Vallée d'Aoste","2018","6","AMELIE","5","1.17"
"Valle d'Aosta/Vallée d'Aoste","2018","6","CHLOE","5","1.17"
"Valle d'Aosta/Vallée d'Aoste","2018","6","JULIE","5","1.17"
"Valle d'Aosta/Vallée d'Aoste","2018","6","NICOLE","5","1.17"
"Valle d'Aosta/Vallée d'Aoste","2018","7","CECILIA","4","0.93"
"Valle d'Aosta/Vallée d'Aoste","2018","7","ELISA","4","0.93"
"Valle d'Aosta/Vallée d'Aoste","2018","7","GAIA","4","0.93"
"Valle d'Aosta/Vallée d'Aoste","2018","7","MARTA","4","0.93"
"Valle d'Aosta/Vallée d'Aoste","2018","7","MARTINA","4","0.93"
"Valle d'Aosta/Vallée d'Aoste","2018","7","MYA","4","0.93"
"Valle d'Aosta/Vallée d'Aoste","2018","7","REBECCA","4","0.93"
"Valle d'Aosta/Vallée d'Aoste","2018","7","VITTORIA","4","0.93"
"Valle d'Aosta/Vallée d'Aoste","2018","8","ASIA","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","8","BEATRICE","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","8","BIANCA","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","8","CHARLOTTE","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","8","CHIARA","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","8","GIORGIA","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","8","GRETA","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","8","ISABEL","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","8","MARGHERITA","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","8","MIA","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","8","NOEMI","3","0.7"
"Valle d'Aosta/Vallée d'Aoste","2018","9","AIDA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","ANNA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","ARIANNA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","AZZURRA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","CECILE","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","CELESTE","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","CLAIRE","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","CLAUDIA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","DAFNE","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","DIANA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","DILETTA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","ELENA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","EMILY","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","ESTELLE","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","EVA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","FRANCESCA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","GEMMA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","GIADA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","GIOIA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","ILENIA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","JASMINE","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","LAVINIA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","MARIE","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","NORA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","OLIVIA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","RACHELE","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","RITAJ","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","SARA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","SERENA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","VALENTINA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","9","VICTORIA","2","0.47"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ADELE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AGNESE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AHASYA SENANAYAKE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALAA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALESSANDRA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALESSIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALESSIA MARTINA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALEXANDRA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALICE GRETA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALISEE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALISÉE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALIZEE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALIZÉE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALMA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ALYSEE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AMANDA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AMARIS","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AMBRA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AMELIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AMÉLIE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AMÉLIE MARIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AMIRA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ANDREA CLOE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ANDREEA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ANDREEA IONELA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ANGELA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ANGELICA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ANGELIQUE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ANISIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ANNIE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ANNY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AREEJ","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ARIANE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ARIELLE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ARIJ","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ARMELLE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ARSELA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ARWA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ASSIL","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ATENA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AYAN","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","AYLA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","BASMA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","BENEDETTA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","BETHANY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CAMELIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CAROLINE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CATERINA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CELINE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CÉLINE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CHLOE LUCIA INES","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CHOROQ","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CHRISTELLE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CLARISSA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CLIZIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CLOTILDE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CORA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CORALIE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","COSTANZA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","CRYSTAL","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","DAISY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","DANAE'","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","DANIELA VAIANA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","DESIR E WORTHY OMOY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","DOROTHY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ELEONORA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ELOISE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","EMMA FRANCESCA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","EMMA NADIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","EMY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ERSILIA MARIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","EVELYN","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","EWELINA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","FATIMA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","FATIMA ZAHRA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","FERDAOUSS","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","FLAVIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","GEA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","GHAZAL","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","GIOVANNA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","GISELE CELESTE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","GISÈLE CÉLESTE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","GISELLE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","GIULIA REBECCA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","GUIA LIDIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","HIBA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","HILARY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","HINDA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","IDEE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","IMAN","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","INAS","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","IRIS","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ISLAM","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ISOTTA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","JANE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","JANIS","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","JANNAT","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","JIHED","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","JORDANYELY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","JOUD","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","JUNE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","KAWTAR","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","KLEA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","KORA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LALA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LAURA GIULIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LEILA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LEONIE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LEONOR MARIE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LINDA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LINDSAY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LISA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LISANNA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LUCIE ESTELLE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LUDOVICA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","LUDOVICA CELO","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MADILYN","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MAELLE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MAËLYS","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MARGHERITA VIRGINIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MARIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MARIACRISTINA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MARIE CLAIRE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MARILYN","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MARISOL","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MARTA GRAZIELLA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MARWA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MARYAM","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MATHILDA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MAVIS ZOE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MEGAN","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MEGHAN","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MELANIE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MELANY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MICHELA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MICHELLE MARIE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","MISIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NADA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NADA AICHA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NADIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NAIKE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NAJAT","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NANCY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NATALY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NDIAYE MADELEINE ROSE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NEVA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NIDAA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NOELA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","NOUR","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","ONS","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","OTTAVIA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","RABAB","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","RANIM","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","RAVNEET","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","RAZAL","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","RAZAN","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","RIANNE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","RUDEIN","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SABRINA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SABRINE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SAFAE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SALMA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SAMANTA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SEAJAY","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SEHASYA SENANAYAKE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SERIN","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SHEKINA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SOFIA ELENA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SOFIA FRANCESCA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SOFIA RIANNA","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SOLANGE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SOLE","1","0.23"
"Valle d'Aosta/Vallée d'Aoste","2018","10","SOLEIL","1","0.23"
